,full_name,forks_count,open_issues_count,watchers_count,star_count
262,AirtestProject/Airtest,-1.3803188766213106,-1.8055825753646726,-0.7170683767171778,-0.7170683767171778
263,miguelgrinberg/Flask-SocketIO,-1.317344147331992,-2.578446596573387,-0.7170683767171778,-0.7170683767171778
264,1adrianb/face-alignment,-1.2083494235620171,-2.6423196561774134,-0.718795981432783,-0.718795981432783
265,conan-io/conan,-1.4699367606099567,3.6555640207795523,-0.7193142628474645,-0.7193142628474645
266,yosinski/deep-visualization-toolbox,-1.1203462762218153,-2.2399193806720494,-0.7205235861483881,-0.7205235861483881
267,jmcarp/robobrowser,-1.591849377567484,-2.520960842929764,-0.7215601489777512,-0.7215601489777512
268,google/roboto,-1.5894272725948178,-1.9652652243747375,-0.7224239513355538,-0.7224239513355538
269,awentzonline/image-analogies,-1.6031525341065924,-2.6806434919398288,-0.7227694722786748,-0.7227694722786748
270,zzzeek/sqlalchemy,-1.1171168029249272,-2.8275515290290887,-0.7234605141649169,-0.7234605141649169
271,dylanaraps/pywal,-1.7161840994976774,-2.3485035819988935,-0.7246698374658405,-0.7246698374658405
272,eriklindernoren/PyTorch-YOLOv3,-0.8272715745292165,-1.4734426654237371,-0.724842597937401,-0.724842597937401
273,offu/WeRoBot,-1.1413378526515883,-2.795614999227076,-0.7253608793520826,-0.7253608793520826
274,LazoCoder/Pokemon-Terminal,-1.6984219963647926,-2.6614815740586213,-0.7279522864254903,-0.7279522864254903
275,yahoo/TensorFlowOnSpark,-1.132456801085146,-2.7892276932666733,-0.7282978073686113,-0.7282978073686113
276,dmlc/gluon-cv,-1.2091567918862391,-1.090204307799581,-0.729852651612656,-0.729852651612656
277,stamparm/maltrail,-1.3141146740351037,-2.4187639475633222,-0.7307164539704586,-0.7307164539704586
278,adamchainz/django-cors-headers,-1.5078830718483922,-2.776453081345868,-0.7312347353851401,-0.7312347353851401
279,google/grr,-1.341565197058653,-2.1696590151076207,-0.7329623401007452,-0.7329623401007452
280,DEAP/deap,-1.2551767863668952,-1.8822302468895038,-0.7350354657594714,-0.7350354657594714
281,asweigart/pyautogui,-1.4497525525044057,-1.1987885091264254,-0.7353809867025924,-0.7353809867025924
282,eudicots/Cactus,-1.5813535893525974,-2.182433627028426,-0.7353809867025924,-0.7353809867025924
283,jcjohnson/pytorch-examples,-1.2446809981520088,-2.7892276932666733,-0.7381451542475607,-0.7381451542475607
284,facebookarchive/huxley,-1.5861977992979297,-2.5528973727317767,-0.5999367769991482,-0.5999367769991482
285,robinhood/faust,-1.593464114215928,-2.1313351793452053,-0.6037375073734795,-0.6037375073734795
286,Rapptz/discord.py,-0.8450336776621012,-2.150497097226413,-0.6044285492597217,-0.6044285492597217
287,vi3k6i5/flashtext,-1.45944097239507,-2.501798925048556,-0.6046013097312821,-0.6046013097312821
288,google/clusterfuzz,-1.5660135911923787,-2.137722485305608,-0.6059833935037663,-0.6059833935037663
289,SpiderClub/weibospider,-0.9176968268420844,-2.8147769171082837,-0.6061561539753267,-0.6061561539753267
290,lazyprogrammer/machine_learning_examples,1.355852374167167,-2.578446596573387,-0.6061561539753267,-0.6061561539753267
291,airbnb/knowledge-repo,-1.3811262449455328,-1.895004858810309,-0.6066744353900083,-0.6066744353900083
292,fogleman/Minecraft,-1.0969325948193762,-2.5528973727317767,-0.6070199563331293,-0.6070199563331293
293,wireservice/csvkit,-1.4279536077504107,-2.508186231008959,-0.6073654772762503,-0.6073654772762503
294,scikit-learn-contrib/imbalanced-learn,-1.112272592979595,-2.667868880019024,-0.6089203215202951,-0.6089203215202951
295,commonmark/commonmark-spec,-1.6306030571301415,-2.4443131714049326,-0.6099568843496581,-0.6099568843496581
296,tkipf/gcn,-0.814353681341664,-2.310179746236478,-0.6106479262359001,-0.6106479262359001
297,microsoft/nni,-1.385970454890865,-2.1249478733848024,-0.6113389681221423,-0.6113389681221423
298,mher/flower,-1.273746257824002,-1.5309284190673607,-0.6144486566102315,-0.6144486566102315
299,jiaaro/pydub,-1.386777823215087,-2.0610748137807766,-0.6154852194395947,-0.6154852194395947
300,deepmind/graph_nets,-1.3560978268946495,-2.7700657753854654,-0.6156579799111551,-0.6156579799111551
301,HypothesisWorks/hypothesis,-1.5199935967117228,-2.4954116190881535,-0.6172128241551997,-0.6172128241551997
302,pandas-profiling/pandas-profiling,-1.385970454890865,-2.3676654998801014,-0.6192859498139259,-0.6192859498139259
303,gregmalcolm/python_koans,-0.006177988795406575,-2.725354633662647,-0.6211863150010917,-0.6211863150010917
304,flask-admin/flask-admin,-0.9168894585178624,-0.9305216587895161,-0.6215318359442127,-0.6215318359442127
305,stephenmcd/mezzanine,-0.6657979096848095,-2.2910178283552702,-0.6218773568873337,-0.6218773568873337
306,foosel/OctoPrint,-0.8789431472794268,-0.770839009779451,-0.6220501173588943,-0.6220501173588943
307,reorx/httpstat,-1.6241441105363654,-2.7828403873062704,-0.6227411592451363,-0.6227411592451363
308,angr/angr,-1.3011967808475513,0.29584108560778344,-0.6241232430176205,-0.6241232430176205
309,SecureAuthCorp/impacket,-0.8886315671700912,-2.054687507820374,-0.6280967338635123,-0.6280967338635123
310,cloudera/hue,-0.6133189686103772,-1.4478934415821267,-0.6291332966928753,-0.6291332966928753
311,okfn-brasil/serenata-de-amor,-1.273746257824002,-2.520960842929764,-0.6291332966928753,-0.6291332966928753
312,MrS0m30n3/youtube-dl-gui,-1.3625567734884259,-2.1696590151076207,-0.6308609014084805,-0.6308609014084805
313,deepmind/learning-to-learn,-1.3682083517579802,-2.744516551543855,-0.6331067875387673,-0.6331067875387673
314,Luolc/AdaBound,-1.6023451657823704,-2.744516551543855,-0.8511305026481379,-0.8511305026481379
315,madhavanmalolan/awesome-reactnative-ui,-1.6451356869661382,-2.763678469425063,-0.8513032631196984,-0.8513032631196984
316,pyinvoke/invoke,-1.6499798969114705,-1.2434996508492435,-0.8516487840628195,-0.8516487840628195
317,tlbootcamp/tlroadmap,-1.6402914770208061,-2.4954116190881535,-0.852167065477501,-0.852167065477501
318,caronc/apprise,-1.7743146188416639,-2.8083896111478808,-0.852167065477501,-0.852167065477501
319,mherrmann/fbs,-1.7581672523572232,-2.6550942680982184,-0.8528581073637431,-0.8528581073637431
320,google/diff-match-patch,-1.456211499098182,-2.5401227608109718,-0.8537219097215457,-0.8537219097215457
321,Wookai/paper-tips-and-tricks,-1.6992293646890146,-2.795614999227076,-0.8538946701931062,-0.8538946701931062
322,jrosebr1/imutils,-1.3108852007382157,-2.3485035819988935,-0.8540674306646667,-0.8540674306646667
323,cemoody/lda2vec,-1.3891999281877532,-2.4443131714049326,-0.8542401911362272,-0.8542401911362272
324,sloria/doitlive,-1.7686630405721098,-2.75729116346466,-0.8549312330224693,-0.8549312330224693
325,evhub/coconut,-1.7662409355994435,-2.354890887959296,-0.8552767539655903,-0.8552767539655903
326,Conchylicultor/DeepQA,-0.9144673535451963,-2.233532074711647,-0.8552767539655903,-0.8552767539655903
327,qiwsir/algorithm,-1.0945104898467102,-2.693418103860634,-0.8557950353802719,-0.8557950353802719
328,eragonruan/text-detection-ctpn,-0.930614720029637,-1.2498869568096462,-0.8559677958518324,-0.8559677958518324
329,huyingxi/Synonyms,-1.3754746666759785,-2.667868880019024,-0.8563133167949534,-0.8563133167949534
330,roytseng-tw/Detectron.pytorch,-1.388392559863531,-2.0738494257015816,-0.8570043586811955,-0.8570043586811955
331,goodfeli/adversarial,-1.1284199594640356,-2.7892276932666733,-0.8570043586811955,-0.8570043586811955
332,pypa/sampleproject,-0.9927820809947338,-2.706192715781439,-0.8573498796243165,-0.8573498796243165
333,tmux-python/tmuxp,-1.704073574634347,-2.4826370071673485,-0.8583864424536796,-0.8583864424536796
334,atlanhq/camelot,-1.6378693720481399,-2.6806434919398288,-0.8592502448114822,-0.8592502448114822
335,lawlite19/MachineLearning_Python,-0.7723705284821181,-2.795614999227076,-0.8594230052830427,-0.8594230052830427
336,ecthros/uncaptcha,-1.5789314843799314,-2.8275515290290887,-0.8599412866977242,-0.8599412866977242
337,soumith/convnet-benchmarks,-1.3778967716486445,-2.58483390253379,-0.8604595681124058,-0.8604595681124058
338,Julian/jsonschema,-1.522415701684389,-2.457087783325738,-0.8611506099986478,-0.8611506099986478
339,kylemcdonald/FreeWifi,-1.6766230516107976,-2.7700657753854654,-0.8614961309417689,-0.8614961309417689
340,Greenwolf/social_mapper,-1.3682083517579802,-2.7700657753854654,-0.8616688914133294,-0.8616688914133294
341,elastic/elasticsearch-py,-1.1486041675695866,-2.233532074711647,-0.8616688914133294,-0.8616688914133294
342,zzw922cn/Automatic_Speech_Recognition,-1.409384136293304,-2.3804401118009064,-0.8620144123564504,-0.8620144123564504
343,LuminosoInsight/python-ftfy,-1.7686630405721098,-2.7892276932666733,-0.8620144123564504,-0.8620144123564504
344,0voice/interview_internal_reference,3.3742731847222553,-2.7381292455834525,2.724838498182975,2.724838498182975
345,faif/python-patterns,2.1414217536352074,-2.7700657753854654,2.6954692180176876,2.6954692180176876
346,521xueweihan/HelloGitHub,0.6550566687424404,-2.7892276932666733,2.664890614551476,2.664890614551476
347,pandas-dev/pandas,5.512991875586427,18.173910468774665,2.6344847715568256,2.6344847715568256
348,facebookresearch/Detectron,2.1922859580611957,-0.9624581885915291,2.5944043421547858,2.5944043421547858
349,apachecn/AiLearning,4.481982525554888,-2.6423196561774134,2.54896833813437,2.54896833813437
350,localstack/localstack,-0.5592252908875007,-1.1157535316411915,2.5189080160828405,2.5189080160828405
351,fxsjy/jieba,2.5241143393164522,0.4427491226970433,2.3805268783628675,2.3805268783628675
352,google-research/bert,2.6670185327037523,1.0112193531728748,2.249401680448436,2.249401680448436
353,0xAX/linux-insides,-0.015866408686071,-2.6231577382962055,2.239727094041047,2.239727094041047
354,ycm-core/YouCompleteMe,0.04953042557591386,-2.5273481488901663,2.2160589094372565,2.2160589094372565
355,huggingface/transformers,1.746618643090632,-0.30456567467006107,2.097199705003622,2.097199705003622
356,littlecodersh/ItChat,1.8208965289190593,-1.492604583304945,2.048654012495117,2.048654012495117
357,openai/gym,2.4885901330506828,-2.374052805840504,2.0191119718582686,2.0191119718582686
358,pypa/pipenv,-0.6698347513059196,-0.515346771363347,2.0108194692233643,2.0108194692233643
359,donnemartin/interactive-coding-challenges,0.4774356374135926,-2.4826370071673485,1.9348048617367373,1.9348048617367373
360,tornadoweb/tornado,2.3012806818311704,-1.6458999263546075,1.9180470959953673,1.9180470959953673
361,docker/compose,0.49035353060114517,-0.6878040322942172,1.8466970212408742,1.8466970212408742
362,apache/incubator-mxnet,3.3993016027731384,7.596531798347957,1.8370224348334854,1.8370224348334854
363,satwikkansal/wtfpython,-0.4776810901410752,-2.6870307979002317,1.7877857004387383,1.7877857004387383
364,chubin/cheat.sh,-1.133264169409368,-2.4954116190881535,1.7834666886497255,1.7834666886497255
365,donnemartin/data-science-ipython-notebooks,2.5806301220119945,-2.75729116346466,1.7648085577211898,1.7648085577211898
366,mitmproxy/mitmproxy,-0.03847272176428799,-1.058267777997568,1.6829200942015055,1.6829200942015055
367,keon/algorithms,0.7995755987781846,-2.2079828508700365,1.5467848426118191,1.5467848426118191
368,trailofbits/algo,-0.7077810625443552,-2.4762497012069455,1.5092958202831872,1.5092958202831872
369,odoo/odoo,7.4240326990199845,13.472853281918349,1.4892556055821673,1.4892556055821673
370,encode/django-rest-framework,1.997710191923685,-1.3840203819781007,1.4877007613381228,1.4877007613381228
371,google/python-fire,-1.0565641786082745,-2.4315385594841277,1.4562583555141089,1.4562583555141089
372,3b1b/manim,-0.3040969004333376,-1.7736460455626595,1.4528031460828985,1.4528031460828985
373,sqlmapproject/sqlmap,0.9626640002710358,-2.5337354548505693,1.4528031460828985,1.4528031460828985
374,roytseng-tw/Detectron.pytorch,-1.388392559863531,-2.0738494257015816,-0.8570043586811955,-0.8570043586811955
375,goodfeli/adversarial,-1.1284199594640356,-2.7892276932666733,-0.8570043586811955,-0.8570043586811955
376,pypa/sampleproject,-0.9927820809947338,-2.706192715781439,-0.8573498796243165,-0.8573498796243165
377,tmux-python/tmuxp,-1.704073574634347,-2.4826370071673485,-0.8583864424536796,-0.8583864424536796
378,atlanhq/camelot,-1.6378693720481399,-2.6806434919398288,-0.8592502448114822,-0.8592502448114822
379,lawlite19/MachineLearning_Python,-0.7723705284821181,-2.795614999227076,-0.8594230052830427,-0.8594230052830427
380,ecthros/uncaptcha,-1.5789314843799314,-2.8275515290290887,-0.8599412866977242,-0.8599412866977242
381,soumith/convnet-benchmarks,-1.3778967716486445,-2.58483390253379,-0.8604595681124058,-0.8604595681124058
382,Julian/jsonschema,-1.522415701684389,-2.457087783325738,-0.8611506099986478,-0.8611506099986478
383,kylemcdonald/FreeWifi,-1.6766230516107976,-2.7700657753854654,-0.8614961309417689,-0.8614961309417689
384,Greenwolf/social_mapper,-1.3682083517579802,-2.7700657753854654,-0.8616688914133294,-0.8616688914133294
385,elastic/elasticsearch-py,-1.1486041675695866,-2.233532074711647,-0.8616688914133294,-0.8616688914133294
386,zzw922cn/Automatic_Speech_Recognition,-1.409384136293304,-2.3804401118009064,-0.8620144123564504,-0.8620144123564504
387,LuminosoInsight/python-ftfy,-1.7686630405721098,-2.7892276932666733,-0.8620144123564504,-0.8620144123564504
388,encode/httpx,-1.6919630497710163,-2.4954116190881535,-0.8620144123564504,-0.8620144123564504
389,facebookarchive/python-instagram,-0.9669462946196286,-2.086624037622387,-0.8630509751858135,-0.8630509751858135
390,cloud-custodian/cloud-custodian,-1.2269188950191239,2.033188306837291,-0.863223735657374,-0.863223735657374
391,weskerfoot/DeleteFB,-1.6943851547436823,-2.7317419396230496,-0.8635692566004951,-0.8635692566004951
392,google/gif-for-cli,-1.7258725193883417,-2.744516551543855,-0.8637420170720556,-0.8637420170720556
393,openstack/nova,0.04226411065791554,-2.8275515290290887,-0.8640875380151766,-0.8640875380151766
394,ownthink/KnowledgeGraphData,-1.4925430736881735,-2.75729116346466,-0.8646058194298581,-0.8646058194298581
395,phodal/awesome-iot,-1.3819336132697548,-2.821164223068686,-0.8647785799014187,-0.8647785799014187
396,dabeaz/python-cookbook,-0.771563160157896,-2.7317419396230496,-0.8649513403729792,-0.8649513403729792
397,hugsy/gef,-1.5417925414657176,-2.6614815740586213,-0.8651241008445397,-0.8651241008445397
398,Tencent/tencent-ml-images,-1.4699367606099567,-2.5912212084941926,-0.8652968613161002,-0.8652968613161002
399,quark0/darts,-1.429568344398855,-2.4251512535237247,-0.8652968613161002,-0.8652968613161002
400,sherjilozair/char-rnn-tensorflow,-1.0525273369871644,-2.5145735369693614,-0.8654696217876607,-0.8654696217876607
401,formspree/formspree,-1.662897790099023,-2.7317419396230496,-0.8656423822592213,-0.8656423822592213
402,lk-geimfari/mimesis,-1.6524020018841366,-2.763678469425063,-0.8659879032023423,-0.8659879032023423
403,bndr/pipreqs,-1.708110416255457,-2.4187639475633222,-0.8666789450885843,-0.8666789450885843
404,rossant/awesome-math,-1.453789394125516,-2.8020023051874783,-0.769760320543135,-0.769760320543135
405,lukemelas/EfficientNet-PyTorch,-1.410998872941748,-2.3996020296821143,-0.7709696438440586,-0.7709696438440586
406,MrGemy95/Tensorflow-Project-Template,-1.2462957348004529,-2.8083896111478808,-0.7720062066734218,-0.7720062066734218
407,snipsco/snips-nlu,-1.5514809613563822,-2.597608514454595,-0.7730427695027848,-0.7730427695027848
408,livid/v2ex-gae,-1.4190725561839683,-2.6550942680982184,-0.773733811389027,-0.773733811389027
409,encode/starlette,-1.6435209503176942,-2.150497097226413,-0.7742520928037084,-0.7742520928037084
410,aziz/PlainTasks,-1.5999230608097044,-2.3485035819988935,-0.7742520928037084,-0.7742520928037084
411,microsoft/nlp-recipes,-1.5894272725948178,-2.489024313127751,-0.774424853275269,-0.774424853275269
412,Tribler/tribler,-1.5369483315203856,-0.675029420373412,-0.7752886556330716,-0.7752886556330716
413,pyca/cryptography,-1.297967307550663,-2.342116276038491,-0.7761524579908742,-0.7761524579908742
414,not-kennethreitz/osx-gcc-installer,-1.659668316802135,-2.7892276932666733,-0.7763252184624346,-0.7763252184624346
415,PyGithub/PyGithub,-1.0145810257487287,-2.489024313127751,-0.7763252184624346,-0.7763252184624346
416,simonw/datasette,-1.6951925230679044,-1.8566810230478934,-0.7764979789339952,-0.7764979789339952
417,mantl/mantl,-1.4691293922857345,-1.7097729859586335,-0.7768434998771162,-0.7768434998771162
418,rarcega/instagram-scraper,-1.274553626148224,-1.3137600164136722,-0.7770162603486768,-0.7770162603486768
419,mwouts/jupytext,-1.6943851547436823,-2.693418103860634,-0.7777073022349188,-0.7777073022349188
420,twintproject/twint,-1.3787041399728666,-2.489024313127751,-0.7783983441211608,-0.7783983441211608
421,timofurrer/maya,-1.683889366528796,-2.8083896111478808,-0.7785711045927214,-0.7785711045927214
422,shobrook/rebound,-1.6257588471848095,-2.6423196561774134,-0.780125948836766,-0.780125948836766
423,yuanxiaosc/DeepNude-an-Image-to-Image-technology,-0.7198915874076858,-2.8275515290290887,-0.7806442302514476,-0.7806442302514476
424,SpiderLabs/Responder,-1.0081220791549523,-2.5592846786921797,-0.7815080326092502,-0.7815080326092502
425,ritiek/spotify-downloader,-1.4836620221217311,-2.310179746236478,-0.7818535535523712,-0.7818535535523712
426,mbadry1/DeepLearning.ai-Summary,-0.4881768783559617,-2.8083896111478808,-0.7832356373248552,-0.7832356373248552
427,donnemartin/haxor-news,-1.7121472578765673,-2.635932350217011,-0.7834083977964158,-0.7834083977964158
428,midgetspy/Sick-Beard,-0.44215688387530566,-1.9141667766915167,-0.7839266792110974,-0.7839266792110974
429,orakaro/rainbowstream,-1.6289883204816975,-2.1121732614639974,-0.7840994396826578,-0.7840994396826578
430,jpadilla/pyjwt,-1.524837806657055,-2.3165670521968806,-0.7842722001542184,-0.7842722001542184
431,astorfi/Deep-Learning-Roadmap,-1.593464114215928,-2.8275515290290887,-0.7863453258129446,-0.7863453258129446
432,sphinx-doc/sphinx,-0.8797505156036488,1.8862802697480312,-0.7870363676991866,-0.7870363676991866
433,felixonmars/dnsmasq-china-list,-1.4174578195355243,-2.795614999227076,-0.7879001700569892,-0.7879001700569892
434,asweigart/pyautogui,-1.4497525525044057,-1.1987885091264254,-0.7353809867025924,-0.7353809867025924
435,jcjohnson/pytorch-examples,-1.2446809981520088,-2.7892276932666733,-0.7379723937760002,-0.7379723937760002
436,cchen156/Learning-to-See-in-the-Dark,-1.3552904585704275,-2.4954116190881535,-0.7400455194347264,-0.7400455194347264
437,hylang/hy,-1.5805462210283754,-1.7608714336418543,-0.740563800849408,-0.740563800849408
438,volatilityfoundation/volatility,-1.2454883664762308,-1.6650618442358152,-0.740563800849408,-0.740563800849408
439,laramies/theHarvester,-1.0807852283349355,-2.7700657753854654,-0.740909321792529,-0.740909321792529
440,Pylons/pyramid,-1.1453746942726983,-2.3804401118009064,-0.7417731241503316,-0.7417731241503316
441,buriburisuri/speech-to-text-wavenet,-1.269709416202892,-2.3293416641176856,-0.7454010940531024,-0.7454010940531024
442,amperser/proselint,-1.7186062044703434,-0.5408959952049573,-0.746264896410905,-0.746264896410905
443,iodide-project/pyodide,-1.6725862099896875,-1.716160291919036,-0.746610417354026,-0.746610417354026
444,spyoungtech/grequests,-1.596693587512816,-2.712580021741842,-0.746610417354026,-0.746610417354026
445,Kozea/WeasyPrint,-1.570050432813489,-2.2399193806720494,-0.7467831778255865,-0.7467831778255865
446,arielf/weight-loss,-1.7153767311734553,-2.8020023051874783,-0.7474742197118286,-0.7474742197118286
447,msiemens/tinydb,-1.593464114215928,-2.7892276932666733,-0.7500656267852363,-0.7500656267852363
448,williamFalcon/pytorch-lightning,-1.5870051676221517,-2.233532074711647,-0.7507566686714784,-0.7507566686714784
449,ReactiveX/RxPY,-1.6241441105363654,-2.520960842929764,-0.753348075744886,-0.753348075744886
450,librosa/librosa,-1.3851630865666429,-2.5145735369693614,-0.7535208362164466,-0.7535208362164466
451,facebook/codemod,-1.704880942958569,-2.7317419396230496,-0.7536935966880072,-0.7536935966880072
452,ClusterHQ/flocker,-1.6007304291339264,-2.278243216434465,-0.7540391176311282,-0.7540391176311282
453,trekhleb/learn-python,-1.4037325580237496,-2.821164223068686,-0.7540391176311282,-0.7540391176311282
454,tensorflow/skflow,-1.45944097239507,-2.8083896111478808,-0.7561122432898544,-0.7561122432898544
455,iGhibli/iOS-DeviceSupport,-1.4497525525044057,-2.6550942680982184,-0.7562850037614148,-0.7562850037614148
456,LonamiWebs/Telethon,-1.4658999189888464,-2.5720592906129847,-0.7562850037614148,-0.7562850037614148
457,aidlearning/AidLearning-FrameWork,-1.434412554344187,-2.5465100667713743,-0.7574943270623384,-0.7574943270623384
458,jorgebastida/awslogs,-1.6475577919388045,-2.2079828508700365,-0.7574943270623384,-0.7574943270623384
459,kootenpv/whereami,-1.6653198950716892,-2.725354633662647,-0.7581853689485806,-0.7581853689485806
460,lektor/lektor,-1.6314104254543638,-1.33292193429488,-0.758358129420141,-0.758358129420141
461,tckmn/mkcast,-1.7953061952714369,-2.7509038575042575,-0.7585308898917016,-0.7585308898917016
462,endernewton/tf-faster-rcnn,-0.5995937070986025,-1.5181538071465555,-0.7588764108348226,-0.7588764108348226
463,googleapis/google-api-python-client,-0.6738715929270298,-2.4315385594841277,-0.7592219317779436,-0.7592219317779436
464,fluentpython/example-code,-0.6633758047121433,-2.6742561859794263,-0.6980647248455211,-0.6980647248455211
465,dpkp/kafka-python,-1.021039972342505,-1.6714491501962179,-0.6987557667317632,-0.6987557667317632
466,dwyl/english-words,-1.183321005511134,-2.6614815740586213,-0.7001378505042473,-0.7001378505042473
467,pandolia/qqbot,-1.1098504880069289,-2.565671984652582,-0.7004833714473683,-0.7004833714473683
468,yhat/ggpy,-1.3795115082970886,-1.5820268667505815,-0.7006561319189288,-0.7006561319189288
469,lmcinnes/umap,-1.5539030663290483,-2.182433627028426,-0.7034202994638971,-0.7034202994638971
470,pavelgonchar/colornet,-1.5765093794072653,-2.7381292455834525,-0.7056661855941838,-0.7056661855941838
471,hwalsuklee/tensorflow-generative-model-collections,-1.1695957439993594,-2.693418103860634,-0.7068755088951074,-0.7068755088951074
472,nylas/sync-engine,-1.5417925414657176,-2.3868274177613094,-0.708084832196031,-0.708084832196031
473,MVIG-SJTU/AlphaPose,-1.1001620681162645,-2.4443131714049326,-0.7118855625703623,-0.7118855625703623
474,edgedb/edgedb,-1.7743146188416639,-2.214370156830439,-0.7156862929446937,-0.7156862929446937
475,princewen/tensorflow_practice,-0.23627796119868663,-2.6103831263754005,-0.7165500953024962,-0.7165500953024962
476,AirtestProject/Airtest,-1.3803188766213106,-1.8055825753646726,-0.7170683767171778,-0.7170683767171778
477,CoreyMSchafer/code_snippets,3.299995298893828,-2.629545044256608,-0.7181049395465409,-0.7181049395465409
478,scikit-image/scikit-image,-0.656109489794145,1.0112193531728748,-0.7193142628474645,-0.7193142628474645
479,yosinski/deep-visualization-toolbox,-1.1203462762218153,-2.2399193806720494,-0.7205235861483881,-0.7205235861483881
480,fizyr/keras-retinanet,-0.6036305487197127,-2.5912212084941926,-0.7212146280346302,-0.7212146280346302
481,jmcarp/robobrowser,-1.591849377567484,-2.520960842929764,-0.7215601489777512,-0.7215601489777512
482,taoufik07/responder,-1.660475685126357,-2.597608514454595,-0.7222511908639933,-0.7222511908639933
483,google/roboto,-1.5894272725948178,-1.9652652243747375,-0.7224239513355538,-0.7224239513355538
484,bigchaindb/bigchaindb,-1.2777830994451123,-1.9141667766915167,-0.7225967118071143,-0.7225967118071143
485,awentzonline/image-analogies,-1.6031525341065924,-2.6806434919398288,-0.7227694722786748,-0.7227694722786748
486,zzzeek/sqlalchemy,-1.1171168029249272,-2.8275515290290887,-0.7234605141649169,-0.7234605141649169
